CODE_OPERATION	CODE_STATION	LB_STATION	CODE_POINT	DATE	CODE_PRODUCTEUR	NOM_PRODUCTEUR	CODE_PRELEVEUR	NOM_PRELEVEUR	CODE_DETERMINATEUR	NOM_DETERMINATEUR	COORD_X_OP	COORD_Y_OP	UNITE_OBS	SUBSTRAT	CODE_SANDRE_TAXON	CODE_TAXON	NOM_LATIN_TAXON	RESULTAT
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			8875	NDIS	Nitzschia dissipata	14
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			7076	ADMI	Achnanthidium minutissimum	12
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			18821	SSVE	Staurosira venter	12
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			10852	ADSO	Achnanthidium subatomoides	11
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			18301	SEXG	Stauroforma exiguiformis	10
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			7948	NGRE	Navicula gregaria	9
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			8393	PLFR	Planothidium frequentissimum	8
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			14664	MPMI	Mayamaea permitis	7
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			7995	NLAN	Navicula lanceolata	6
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			16224	NPSA	Navicula pseudoarvensis	6
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			11270	AUPU	Aulacoseira pusilla	4
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			8992	NPAE	Nitzschia paleacea	4
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			18855	STOV	Staurosirella ovata	4
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			8987	NPAL	Nitzschia palea	3
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			10372	ADEU	Achnanthidium eutrophilum	3
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			6612	CTPU	Ctenophora pulchella	2
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			34769	RANA	Rossithidium anastasiae	2
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			14707	MAFO	Mayamaea fossalis	2
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			16951	PDAU	Planothidium daui	2
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			13298	ETAN	Eolimna tantula	2
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			7777	HCAP	Hippodonta capitata	2
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			8719	MVAR	Melosira varians	2
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			8459	STKR	Stauroneis kriegeri	2
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			8884	NEDT	Nitzschia epithemoides var. disputata	2
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			6751	PSBR	Pseudostaurosira brevistriata	1
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			8183	NTEN	Navicula tenelloides	1
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			35959	AHOF	Achnanthidium hoffmannii	1
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			8600	CINV	Cyclostephanos invisitatus	1
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			7074	ADCT	Achnanthidium catenatum	1
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			6849	UULN	Ulnaria ulna	1
20181116134906-HB-307906	04175450	ABER BENOIT à PLABENNEC	101	04/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	144785.59	6839680.85			18971	TDEB	Tryblionella debilis	1
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			7232	CPLI	Cocconeis placentula var. lineata	101
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			9419	EOMI	Eolimna minima	68
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			14436	KOBG	Karayevia oblongella	52
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			17937	PTLA	Planothidium lanceolatum	46
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			7386	DCOT	Diadesmis contenta	22
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			8393	PLFR	Planothidium frequentissimum	19
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			17928	PTDE	Planothidium delicatulum	13
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			8445	SSEM	Sellaphora seminulum	9
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			7995	NLAN	Navicula lanceolata	7
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			16951	PDAU	Planothidium daui	7
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			7948	NGRE	Navicula gregaria	6
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			14664	MPMI	Mayamaea permitis	6
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			9421	GACC	Geissleria acceptata	5
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			8719	MVAR	Melosira varians	5
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			14114	GPAR	Gomphonema parvulum var. parvulum f. parvulum	5
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			18301	SEXG	Stauroforma exiguiformis	4
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			8419	RSIN	Reimeria sinuata	3
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			10372	ADEU	Achnanthidium eutrophilum	3
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			13689	FSAP	Fistulifera saprophila	2
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			24941	NYCO	Nitzschia costei	2
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			11863	CHEV	Chamaepinnularia evanida	2
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			6644	FBIC	Fragilaria bicapitata	2
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			10441	BNEG	Brachysira neglectissima	2
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			7572	ETEN	Eunotia tenella	2
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			6625	DMON	Diatoma moniliformis	1
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			6713	FTEN	Fragilaria tenera	1
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			6706	FRUM	Fragilaria rumpens	1
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			7076	ADMI	Achnanthidium minutissimum	1
20181116134906-HB-307905	04174660	GUILLEC à TREZILIDE	101	03/07/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	179101.03	6858415.96			16650	NVAN	Navicula vaneei	1
